phot,bg,filenumber,frame,numberInGroup,x,y,z,locprec,locprecz
2319.177,25.92465,1,248497,1,497.1822,294.3452,-127.6801,8.538497,28.00301
7801.886,76.60112,1,248617,3,556.5079,241.152,-49.91808,4.409547,13.99109
1655.466,28.41825,1,248615,1,570.4476,274.4072,-64.51857,10.62544,35.98868
13814,137.5763,1,249251,5,370.9871,177.1441,-154.0957,3.502282,10.99051
1999.415,25.74899,1,249248,1,396.3373,154.6024,-104.2127,9.270129,30.85007
1912.456,25.18199,1,249323,1,576.2527,207.6247,-119.1118,9.631692,32.08461
5424.456,58.46268,1,249388,2,579.4695,293.2083,-111.091,5.437747,17.70454
5115.312,81.46709,1,249628,3,376.6046,240.678,-93.32417,6.019308,20.43553
6784.051,73.8568,1,249681,3,588.6716,262.988,-65.54604,4.792439,15.4343
4422.995,64.96526,1,249915,2,563.5801,220.7629,-127.8404,6.869204,21.96477
3317.801,30.01032,1,249914,1,558.0406,208.8811,-65.66592,6.675745,21.15734
1822.242,24.37754,1,250029,1,335.6384,321.3556,-193.455,10.87423,33.92943
2394.725,26.58099,1,250276,1,587.6755,190.9716,-85.493,8.165071,26.83054
1308.195,24.41521,1,250367,1,358.0232,305.7851,-110.2078,12.45208,42.84258
1879.693,30.06416,1,250471,1,596.7987,304.2868,-105.9899,9.974689,34.02397
9301.199,104.714,1,251306,4,316.4275,208.5513,-143.6151,4.337218,13.96363
7687.699,57.04039,1,251398,2,602.4866,256.184,-99.01749,4.297421,13.56626
9305.4,126.5843,1,251471,4,332.9258,332.3549,-121.4734,4.386692,14.40711
1566.986,24.91807,1,251529,1,320.7655,185.8899,-123.4467,11.10217,37.68534
1490.872,27.21514,1,251714,1,500.5288,231.9337,-156.2158,12.12105,40.4399
8223.87,105.5637,1,251728,3,325.6074,312.2961,-139.0216,4.690176,15.4251
7356.679,113.7173,1,251744,4,562.0415,179.1921,-72.57148,4.945337,16.48335
9035.278,98.32254,1,252000,4,477.7019,221.7429,-128.2475,4.303247,13.57844
1833.155,26.11109,1,251889,1,454.3724,191.9067,-141.6051,10.2125,33.91024
2630.854,26.9323,1,251999,1,478.5526,216.7039,-191.8778,8.594817,26.27512
2371.88,24.76359,1,252055,1,547.9549,242.3896,-48.65356,8.071831,25.68063
2197.458,26.46132,1,252156,1,674.2003,308.126,-91.16624,8.679199,28.79811
2062.279,25.67533,1,252572,1,425.5618,275.7475,-93.2479,9.017364,30.00408
1725.211,24.79819,1,252589,1,468.4139,214.4176,-157.1024,10.72498,34.98626
3192.585,27.34598,1,253160,1,363.7412,319.9243,-133.1232,7.014843,22.35513
14129.03,179.3286,1,253557,7,658.9066,302.3635,-110.0761,3.486849,11.51027
10789.13,132.6411,1,253945,4,497.8083,204.8156,-107.6657,3.978951,13.06483
2403.845,27.8145,1,253944,1,481.806,216.7663,-162.5606,8.776841,27.88841
9323.46,101.0862,1,254042,4,664.7943,304.3018,-96.84722,4.147763,13.58192
5929.018,87.27897,1,254139,3,521.7466,189.3398,-57.80182,5.420002,17.84796
2167.195,26.75985,1,254277,1,566.8163,216.182,-93.8819,8.807492,29.19956
8412.817,75.86425,1,254587,3,425.7435,185.0674,-102.1188,4.242726,13.5788
2395.964,37.51094,1,254793,1,321.2158,319.4586,-136.6325,9.04829,30.5403
10762.3,77.22874,1,255854,3,599.5549,257.7833,-104.4936,3.588864,11.11979
1427.015,26.32236,1,256319,1,319.0218,220.9469,-145.7147,12.24856,41.61751
5020.23,51.416,1,256516,2,469.4745,223.3603,-160.4115,5.965029,18.81511
1305.764,25.3479,1,256614,1,410.0691,274.6545,-128.0293,12.75272,43.98281
6987.963,80.99479,1,257113,3,657.6656,309.3451,-93.17371,4.850578,15.90534
1418.622,25.25006,1,257280,1,522.9205,296.1328,-124.0452,11.95373,40.93967
6672.694,48.59187,1,257319,2,573.29,199.2007,-102.0105,4.585997,14.35206
16811.04,185.1646,1,258082,7,449.7717,318.8881,-117.2238,3.134334,10.11477
4954.141,57.36758,1,258590,2,476.0568,234.8995,-166.496,6.092108,19.0473
2024.591,25.49931,1,259136,1,488.1584,287.1355,-70.05112,9.034467,29.7471
1855.264,28.58476,1,259253,1,581.8924,202.7022,-163.6794,10.58492,34.36349
1989.302,28.41171,1,260136,1,407.626,174.6556,-76.63779,9.393896,31.28621
1688.118,27.90996,1,260182,1,338.5146,171.5065,-149.1858,11.06804,36.93131
2202.094,30.73966,1,261085,1,361.881,161.8491,-120.8956,9.092093,30.49099
12542.92,130.3341,1,262030,5,607.0842,227.1867,-74.68467,3.521637,11.35767
2468.174,24.89311,1,262027,1,605.8798,252.1378,-71.71862,7.885292,25.41956
2217.66,29.12359,1,262251,1,526.6862,198.326,-59.14107,8.705773,28.47443
4253.09,48.78729,1,262653,2,442.4572,316.2964,-128.7515,6.355285,20.77992
6507.022,76.05238,1,263419,3,575.3661,195.7503,-72.07908,5.036884,16.28968
2690.973,32.56289,1,263418,1,566.3486,201.7495,-150.2352,8.24662,26.6613
2856.61,30.31087,1,263451,1,340.2355,309.9251,-153.043,7.837418,24.99636
4565.504,49.73635,1,263750,2,454.5067,210.3689,-104.6744,5.868814,18.86759
2149.267,26.29378,1,263749,1,477.9657,217.4433,-108.0966,8.887101,29.46041
2884.512,28.80082,1,263755,1,317.2764,325.4089,-160.4402,7.784787,24.48982
1326.507,24.62709,1,263997,1,678.9833,269.9217,-155.371,12.91367,43.08733
5733.656,75.50929,1,264224,3,480.6314,266.8611,-140.6232,5.620491,18.26834
3101.036,25.22025,1,264287,1,590.5093,195.5912,-58.83011,6.769096,21.2368
1982.997,25.10038,1,264506,1,659.7441,265.2215,-186.6438,10.22103,31.72782
3003.287,27.97396,1,264549,1,486.5608,238.7734,-142.8471,7.389879,23.59976
1851.643,25.05603,1,264553,1,341.338,339.4437,-125.802,9.889308,33.09089
6999.196,80.95485,1,264852,3,469.2014,164.9115,-106.9786,4.830322,15.81139
9217.367,97.31146,1,264910,4,593.4218,215.1887,-67.99873,4.082013,13.08838
4134.465,48.85683,1,265073,2,445.2016,257.914,-84.40049,6.286787,20.73556
3813.969,24.12449,1,265072,1,419.1333,270.6906,-75.51482,5.920587,18.31151
1522.344,30.64657,1,265292,1,348.1426,238.103,-50.27029,11.43974,39.03385
19359.29,237.6915,1,265370,9,434.4517,316.4471,-127.1078,2.988191,9.769379
2861.993,27.23959,1,265346,1,449.9218,315.1953,-118.5416,7.429274,24.03081
1434.584,27.74356,1,265359,1,443.1252,333.1871,-163.7452,12.65013,41.96443
1437.34,25.74434,1,265365,1,449.8569,299.4059,-81.46848,11.57345,39.70795
12396.26,74.68559,1,265702,3,603.0008,256.5606,-103.5048,3.309133,10.26921
3166.643,28.30667,1,265715,1,706.3795,181.7104,-190.6985,7.648827,23.11972
2972.08,23.91577,1,265950,1,334.4569,328.7423,-161.7059,7.423882,22.87356
4219.669,50.08079,1,266048,2,427.4576,80.73357,-95.30819,6.263151,20.48964
2808.828,24.7956,1,266232,1,596.7119,215.1171,-46.1058,7.202991,22.55415
19130.06,198.7491,1,266705,7,455.6425,225.483,-69.26849,2.868387,9.190749
2649.33,30.15492,1,266702,1,444.6005,218.2469,-129.0909,8.040796,26.40782
1840.324,26.35959,1,266727,1,468.6488,226.3282,-133.6481,10.10839,33.90974
14315.24,127.6861,1,267009,5,569.8605,209.802,-79.40779,3.183105,10.02308
2009.829,25.79302,1,266987,1,546.0464,250.7867,-53.58876,9.097265,29.654
3186.492,26.0955,1,267006,1,561.602,201.4759,-78.53043,6.73098,21.32842
2503.804,24.30542,1,267035,1,516.7461,201.4758,-64.95225,7.770232,24.79536
4668.903,56.88823,1,267353,2,430.8543,284.6462,-84.53619,5.915454,19.48174
7370.572,81.24849,1,267492,3,444.5219,167.2345,-144.7746,4.872509,15.65542
6258.445,56.68093,1,267822,2,371.538,176.6884,-95.30723,4.917981,15.79951
6267.995,50.95843,1,267881,2,332.5372,272.0836,-131.4785,4.955631,15.69102
2395.569,25.03765,1,268071,1,444.8101,226.1254,-103.0382,8.158872,26.65687
6645.587,76.56398,1,268145,3,436.9781,316.0799,-131.2427,5.067832,16.47158
9309.028,73.85998,1,268623,3,576.443,202.5084,-46.43207,3.892185,12.07371
7580.785,76.45073,1,269032,3,391.2324,316.3251,-135.0202,4.685142,14.98039
10032.05,104.0369,1,269648,3,379.9283,180.7476,-123.505,4.042604,13.15768
5749.219,52.21641,1,269864,2,576.8607,133.413,-80.23704,5.084459,16.13201
8692.131,118.3058,1,269902,4,567.3237,207.5652,-119.4897,4.535853,15.08087
1950.094,24.54408,1,270225,1,566.0339,291.27,-59.57447,9.180363,30.08135
2389.667,24.38171,1,270349,1,599.2529,215.1307,-85.48853,8.064816,26.26169
7816.028,83.57632,1,270470,3,368.5922,178.056,-105.42,4.526601,14.75195
12436.54,136.1846,1,271066,5,383.4717,300.3684,-113.115,3.627366,11.80316
2319.079,24.01841,1,270974,1,328.6365,281.6221,-133.13,8.4774,27.54597
3580.434,28.99607,1,271065,1,413.8328,275.5124,-92.2741,6.368796,20.31429
5648.555,75.07364,1,271179,3,368.3481,191.4443,-167.9704,5.950211,19.07275
1749.218,27.57322,1,271326,1,365.2042,296.2629,-124.5746,10.50446,35.52115
10129.46,74.3277,1,271332,3,377.683,175.1599,-116.2331,3.791686,11.96535
55895.04,548.4412,1,271473,20,567.5634,187.8329,-151.1943,1.749286,5.537651
3437.453,28.10302,1,271470,1,569.1309,193.7876,-139.4858,6.747838,21.33331
2743.905,26.57507,1,271528,1,354.9292,159.3428,-162.4139,7.960822,24.9037
7392.87,77.13313,1,271933,3,667.4235,272.5409,-173.2082,4.98169,15.57035
2569.114,32.42129,1,272059,1,384.8914,302.3631,-136.7735,8.395511,27.6111
27248.02,198.8247,1,272337,7,573.8841,146.1319,-74.33533,2.246321,6.905704
2410.425,25.57258,1,272524,1,392.7029,313.1112,-123.8394,8.298431,27.02509
1305.828,29.95911,1,272525,1,465.7313,457.7868,-17.80059,12.91932,43.37712
3676.07,30.48729,1,272884,1,368.1971,279.8349,-84.03649,6.285826,20.03347
5387.785,55.54662,1,273564,2,460.8298,211.1904,-101.3163,5.426833,17.69037
1726.681,25.95592,1,273563,1,461.7705,196.0459,-69.09573,10.15264,33.90524
4578.691,75.64635,1,273668,3,324.1344,259.965,-149.0359,6.793752,22.39016
1596.439,26.20293,1,273666,1,307.2701,250.8999,-107.243,10.90896,37.17739
1686.64,24.80363,1,273670,1,285.0675,261.0569,-180.7107,11.28493,35.70058
9130.145,111.0195,1,273866,4,358.4385,294.8632,-147.6224,4.463063,14.38332
2480.491,25.19944,1,273987,1,495.549,234.5328,-122.8775,8.091464,26.33919
7919.012,81.45118,1,274180,3,386.3493,155.25,-154.1934,4.684483,14.85592
3674.377,29.48344,1,274179,1,378.3133,156.6223,-168.2623,6.726254,20.58134
4379.001,49.62297,1,274266,2,362.0541,320.5547,-116.906,6.087974,19.65737
8247.367,90.56879,1,274666,3,448.3879,224.9969,-107.7028,4.444793,14.50312
12197.64,50.88309,1,274775,2,549.433,145.6563,-87.80762,3.170995,9.52144
14806.28,131.1155,1,274977,5,582.5447,210.4104,-71.34402,3.153698,9.960223
3420.845,31.34537,1,274975,1,561.2678,188.3166,-72.97049,6.594481,21.03229
6545.645,77.88131,1,275526,3,481.344,167.3076,-100.8749,5.029383,16.59627
7292.952,50.94009,1,275529,2,440.5286,314.7442,-143.0102,4.541228,14.1266
5845.341,49.94625,1,275553,2,312.0903,202.3517,-96.03642,5.034544,16.14948
9715.635,82.85368,1,275852,3,368.1207,305.4352,-106.5959,3.931091,12.55517
2819.958,25.64435,1,275972,1,538.4888,287.7839,-85.59413,7.282998,23.44536
6592.446,82.49146,1,276224,3,387.9451,317.3267,-141.2866,5.229584,16.98254
9356.058,87.17844,1,276352,3,567.0037,299.3982,-90.70766,4.04403,12.80277
22402.32,218.9527,1,277396,8,548.5286,289.9163,-111.0902,2.65378,8.497606
2501.188,31.29146,1,277068,1,577.9166,285.722,-70.8233,8.114421,26.75704
1596.173,30.86342,1,277201,1,569.2992,301.1342,-98.56289,11.23388,39.10083
2610.881,26.15468,1,277392,1,534.21,284.4385,-145.6463,8.043872,25.7529
3326.789,24.26363,1,277403,1,575.2756,274.3549,-113.2793,6.582243,20.78407
5165.52,91.83015,1,277556,3,395.9623,266.9945,-103.6532,6.184416,21.10854
1319.005,26.16995,1,277555,1,437.0071,309.7369,-139.7323,12.89026,44.29514
22743.98,203.0964,1,278031,8,591.9464,186.3125,-88.36532,2.559652,8.196414
7378.745,76.4604,1,278101,3,365.4258,180.1637,-114.5502,4.655357,15.10675
15177.99,132.1993,1,278247,5,367.5578,296.501,-132.7485,3.233647,10.19754
1451.339,25.71379,1,278245,1,360.2443,294.358,-138.5796,11.97505,40.66742
13594.45,134.3534,1,279195,5,432.3519,232.6925,-102.8897,3.390549,10.88371
2085.131,31.53532,1,279067,1,414.9867,269.5279,-103.3173,9.365475,31.66073
1505.169,29.96997,1,279194,1,427.2134,202.8569,-133.5624,12.02277,41.44947
3943.173,52.26565,1,279438,2,320.0098,282.0072,-133.8965,6.737182,21.92987
8427.651,111.4398,1,280263,3,562.3174,200.4147,-127.818,4.648811,15.18063
1266.481,25.97152,1,280539,1,566.9775,285.2894,-103.9085,12.81922,44.83263
24952.77,203.7369,1,280607,8,369.9287,181.11,-117.2232,2.452937,7.813866
9871.38,82.90979,1,280647,3,571.8313,282.3136,-108.9016,3.878197,12.35902
10223.03,104.3251,1,280888,4,319.4011,268.0157,-139.6128,4.045304,12.97866
20137.05,133.0792,1,281481,5,598.1599,250.0273,-110.8747,2.622692,8.142415
2008.629,27.42402,1,281498,1,595.458,191.7928,-97.62111,9.308527,31.26996
5741.073,50.52914,1,281573,2,589.7314,275.8194,-39.87737,5.034572,15.75096
7393.532,77.58411,1,281639,3,327.9389,313.4039,-129.3498,4.751733,15.34143
3910.591,54.31276,1,281872,2,324.472,212.8436,-145.4508,6.915966,22.75541
1945.001,25.34767,1,282184,1,380.6856,165.7083,-104.5787,9.430089,31.40662
1780.306,26.42129,1,282455,1,493.9554,186.6709,-70.09573,9.963023,33.21883
15989.82,157.2191,1,282579,6,583.2687,256.0307,-41.40317,3.07203,9.657873
1917.947,23.85375,1,282574,1,580.9729,240.8794,-80.97394,9.308781,30.80845
30932.9,279.1235,1,283155,11,422.5444,199.5166,-102.8816,2.216967,7.092359
12780.24,128.7785,1,283206,5,602.9614,236.8082,-58.3833,3.430478,10.86412
2480.387,26.18962,1,283328,1,311.5536,207.7884,-121.3781,8.126831,26.5597
4881.989,49.39696,1,283373,2,555.5304,168.8463,-57.40192,5.587776,17.82835
13507.58,96.57166,1,283787,4,421.7311,78.24367,-109.751,3.254006,10.24143
2261.203,25.28595,1,283995,1,428.692,278.6294,-92.79572,8.438616,27.78515
3421.685,50.7452,1,284399,2,579.1357,295.1233,-103.9023,7.226436,24.33849
2300.443,28.72614,1,285285,1,574.1332,166.7815,-85.08691,8.508664,28.23494
1229.699,23.9071,1,285413,1,389.0473,264.3809,-26.13567,12.72515,42.44172
42019.25,419.4665,1,286336,17,579.0881,271.8878,-86.71045,1.910283,6.133365
3131.74,24.20936,1,285781,1,606.6107,242.4568,-77.53773,6.723275,21.18834
1513.791,25.07146,1,285862,1,596.6907,259.2833,-145.9144,11.59959,39.09365
2909.138,24.54749,1,286327,1,565.5157,292.8316,-89.48412,7.087662,22.72853
24789.48,199.222,1,286871,8,510.8682,167.5243,-86.98841,2.402622,7.548871
3105.135,23.99823,1,286864,1,481.3337,159.0791,-64.97555,6.717657,21.02013
1603.595,25.20259,1,286904,1,535.7896,283.3347,-126.2476,10.94606,37.09216
24611.26,285.882,1,288151,10,374.6614,305.2866,-146.1778,2.667963,8.553765
1629.446,29.25291,1,287693,1,359.0356,315.6431,-108.4808,11.03385,37.88136
1917.872,27.89144,1,287829,1,383.9343,310.9491,-149.4968,10.10798,33.30318
2654.521,24.80456,1,288051,1,329.7274,277.7958,-141.5943,7.8412,25.11264
1840.951,26.2553,1,288150,1,389.3829,309.6022,-100.7857,9.862654,33.10317
8075.163,77.21882,1,288193,3,572.9285,203.8597,-44.01869,4.304688,13.53447
15423.53,172.1459,1,289054,6,667.5839,305.0523,-89.99625,3.224249,10.52483
1619.464,23.96439,1,289062,1,515.7564,200.44,-53.66039,10.42759,34.32819
2119.139,25.62432,1,289463,1,532.0609,190.8495,-80.72495,8.815762,28.95132
1925.008,27.70173,1,289570,1,481.7295,182.6484,-100.9961,9.634701,32.46917
1748.443,25.74187,1,289802,1,327.2476,266.654,-127.6588,10.34932,34.87345
8336.656,100.1648,1,289956,4,373.3293,185.9282,-176.0016,4.82596,15.12806
5674.793,46.49406,1,291232,2,470.76,168.6927,-84.14729,5.046383,16.03629
8127.248,75.1085,1,292023,3,657.0894,301.7337,-104.7079,4.342825,13.98257
20802.65,173.3618,1,293219,7,479.433,219.2765,-109.8158,2.674203,8.497333
3138.507,25.40688,1,293216,1,464.019,216.0594,-85.63583,6.779298,21.5896
3059.921,23.91376,1,293275,1,571.546,204.543,-13.02888,6.83967,20.79707
1593.132,24.92083,1,293378,1,653.1222,301.6951,-120.5583,10.91367,36.98175
9492.498,118.4344,1,293403,4,382.3362,317.1397,-113.6647,4.267768,14.04272
19277.29,237.5569,1,293495,8,670.7372,307.9599,-119.1386,2.98563,9.845942
1505.288,24.21902,1,293747,1,589.4868,214.6442,-14.47556,11.09472,36.00616
3572.026,50.04517,1,293818,2,416.2966,195.9171,-121.3324,7.152258,23.89992
2656.032,24.83885,1,294166,1,613.9556,258.4026,-96.11487,7.567443,24.51135
2501.215,31.18109,1,295398,1,559.4362,294.2547,-113.8533,8.271482,27.48083
22485.89,153.3218,1,295465,6,474.4486,171.7203,-90.03139,2.464319,7.661471
16756.46,174.6362,1,296428,6,410.6011,313.9868,-115.4991,3.091949,9.916246
3842.491,26.0286,1,296426,1,447.8875,313.4079,-119.1282,6.08592,19.08145
14185.4,135.3729,1,297125,5,521.1862,204.5315,-68.50661,3.261739,10.38507
16863.13,160.7282,1,297619,6,371.5086,306.6568,-126.022,3.082959,9.902627
2871.696,25.01592,1,297406,1,373.5071,305.0079,-137.8953,7.43659,23.68118
3212.073,26.95827,1,297618,1,317.6579,272.4032,-129.4285,6.925295,22.11964
13219.27,169.212,1,297990,6,518.321,204.8928,-63.43246,3.529535,11.38824
1667.289,25.59053,1,297961,1,525.509,191.5831,-54.59645,10.35561,34.1873
1396.93,29.85134,1,297989,1,486.0541,261.5379,-76.8427,12.17385,42.3782
6753.487,78.4138,1,298470,3,664.854,270.7524,-145.4349,5.109799,16.50875
10286.81,101.4898,1,299044,4,451.752,206.2112,-100.8266,3.891444,12.605
1478.656,32.58818,1,299141,1,574.0724,211.6545,-178.8825,13.11161,43.14448
6390.661,54.44723,1,299766,2,566.9202,293.5701,-94.77603,4.79881,15.40326
2126.605,26.40872,1,299765,1,565.1659,294.0085,-82.67564,8.817681,29.21872
2206.448,25.37519,1,299881,1,551.2941,216.2733,-59.00058,8.521202,27.47544
2136.123,25.63286,1,301163,1,435.1746,81.69963,-110.6904,8.891937,29.34354
4466.492,53.99784,1,301224,2,351.1214,255.6154,-138.8402,6.311461,20.34138
8622.118,79.09679,1,301593,3,339.502,315.7104,-155.5128,4.394888,13.79149
3040.816,25.05302,1,301591,1,336.765,320.2597,-98.83648,6.941516,22.20609
1518.685,25.12808,1,301807,1,575.4475,207.6897,-44.3274,11.02002,36.46539
7661.518,80.06622,1,302007,3,435.8925,142.5386,-77.46966,4.535738,14.44698
22403.18,211.9906,1,302118,7,375.1804,303.7496,-101.1083,2.622837,8.444575
63707.46,362.8548,1,302350,14,599.3865,254.9852,-121.1852,1.460097,4.484626
1375.092,26.68915,1,302613,1,325.7411,311.3194,-151.6475,12.6717,43.06862
9826.25,77.5397,1,303629,3,486.4144,239.7569,-170.6076,4.110681,12.59047
8133.404,76.44167,1,304374,3,350.9911,167.888,-129.9728,4.431982,14.28205
5925.358,49.13608,1,305342,2,575.384,189.5166,-89.21928,4.910006,15.48447
2538.385,24.80963,1,305515,1,534.6549,247.874,-34.81426,7.719531,24.26279
4190.885,53.42934,1,306924,2,425.5606,203.2193,-96.18802,6.353714,21.04755
10392.27,124.0803,1,307047,5,331.1585,242.1667,-116.1519,3.982022,12.88678
8764.383,78.52958,1,307499,3,464.5179,219.8079,-136.7294,4.252421,13.55168
1492.628,33.32914,1,307498,1,476.1824,232.023,-117.215,12.14397,42.79216
16786.56,146.555,1,307923,6,477.2937,214.4836,-163.3938,3.140908,9.6735
1910.028,25.17135,1,307918,1,472.2588,205.9397,-186.6319,10.41119,32.66883
1327.46,26.84746,1,308123,1,569.9276,273.0053,-98.64134,12.4302,43.53794
1536.868,25.7216,1,308748,1,525.0671,163.904,-224.2983,13.06292,41.16016
1343.681,24.56776,1,308899,1,593.9366,177.0332,-58.49975,11.93256,40.38524
8057.628,127.7485,1,309109,5,310.0679,251.2881,-122.5569,4.881916,16.40395
17033.85,177.3517,1,309480,7,321.1975,269.0041,-126.0144,3.091029,9.963242
1516.026,26.13271,1,309388,1,309.9459,248.3383,-134.2006,11.5435,39.40861
1328.29,25.37778,1,309475,1,344.0688,271.0734,-120.8643,12.47814,43.07958
2219.579,23.68039,1,309732,1,354.8477,299.9852,-140.2109,8.75211,28.40285
2366.772,25.22489,1,309817,1,334.2947,279.1439,-90.85861,8.176219,26.76091
1425.994,26.60854,1,309829,1,335.5314,272.0849,-84.23779,11.7396,40.36085
4279.326,50.00942,1,309952,2,481.4943,267.9431,-124.9388,6.225742,20.19864
3566.361,23.99332,1,310743,1,580.0203,202.5897,-68.74904,6.159549,19.03958
11531.16,110.5197,1,310777,4,451.3561,204.3227,-115.4669,3.718566,11.8469
18236.69,131.8747,1,311778,5,576.144,145.0885,-72.83967,2.72856,8.408772
3061.443,23.63263,1,311774,1,566.1793,134.7737,-54.56929,6.761458,20.9824
1775.722,24.45957,1,312053,1,352.4662,168.6404,-118.4262,10.04906,33.69911
2361.176,26.58329,1,312364,1,536.5552,253.6539,-21.83825,8.229619,26.06273
2621.78,28.09015,1,313036,1,355.3474,296.2047,-140.946,8.063431,26.16438
1738.332,32.25343,1,313172,1,561.215,191.7898,-54.11566,10.56372,35.47482
13369.99,109.8295,1,313784,4,410.7078,65.35061,-97.27233,3.304028,10.52026
4812.222,50.32452,1,313858,2,557.6168,155.3854,-79.75402,5.686389,18.33804
7686.171,81.34393,1,314083,3,672.4966,282.2179,-154.0632,4.721584,14.95823
2116.225,25.04493,1,314108,1,450.9129,234.5231,-155.9887,9.262616,29.92011
1354.57,25.0503,1,314327,1,499.5615,212.4974,-70.63705,11.97199,40.78589
1873.064,25.19629,1,314654,1,319.7126,216.7551,-116.4581,9.702908,32.51425
6050.174,77.25854,1,315199,3,529.2805,193.0067,-53.53728,5.183004,16.62737
2432.725,25.95432,1,315198,1,562.2385,153.3568,-45.30601,7.983458,25.4125
2190.501,25.90407,1,315658,1,437.5733,150.4551,-140.5465,8.972359,29.37448
5063.667,60.7411,1,315678,2,566.1671,290.2683,-100.3622,5.720175,18.98549
2123.962,45.89933,1,315885,1,584.5803,294.2918,-83.74297,9.91506,34.69855
5473.065,51.38532,1,316720,2,574.7237,198.6103,-97.07046,5.184356,16.43694
2880.148,26.26605,1,316852,1,551.6738,202.4144,-88.6577,7.22552,23.22201
3540.61,58.28247,1,317039,2,423.427,153.7778,-168.6105,7.778553,25.2388
2066.945,29.5948,1,317119,1,568.236,294.7095,-74.74573,9.164145,30.5992
1775.859,25.4502,1,318047,1,573.8002,200.7007,-40.75504,9.897449,32.24617
1893.277,32.34753,1,318093,1,366.9285,194.3722,-107.3218,10.08236,34.59806
3397.969,24.99805,1,318124,1,340.5353,292.5438,-172.8643,6.92208,21.00509
1463.157,28.28571,1,318329,1,375.0947,172.6639,-75.52695,11.65454,39.96179
12825.2,134.2416,1,318579,5,602.3965,235.2417,-92.80844,3.513066,11.39031
4743.066,50.24062,1,319137,2,421.0392,276.2947,-74.278,5.729075,18.51401
3735.271,51.52464,1,319465,2,568.241,286.1029,-113.6196,6.917169,23.04901
1919.872,24.96197,1,319581,1,370.5898,303.0486,-129.5494,9.663085,32.08086
28150.94,144.9036,1,319659,6,567.1996,144.3153,-89.24274,2.126484,6.349811
4548.753,24.58084,1,320486,1,540.58,244.8746,-54.05727,5.2925,15.89985
8850.393,76.43275,1,320925,3,311.0933,332.8261,-134.2331,4.197931,13.28491
1632.493,25.54731,1,321139,1,312.2051,270.2788,-125.1585,10.81595,36.66434
13514.37,98.61478,1,321611,4,526.9048,242.9429,-61.74762,3.217699,9.773537
3306.094,26.04846,1,321610,1,470.1224,231.43,-128.9082,6.743925,21.43809
1684.669,25.8041,1,321659,1,321.7193,282.7558,-146.0788,10.80724,36.17558
11503.53,98.30997,1,321877,4,584.5674,256.9767,-52.16376,3.537227,11.07588
1746.51,24.36167,1,323302,1,557.2249,198.3635,-106.567,10.09393,33.78601
2267.098,25.49748,1,323706,1,523.4944,208.7059,-47.04307,8.366494,26.71092
1468.703,26.59039,1,323846,1,558.2391,285.9126,-72.85181,11.41578,38.93407
1364.422,25.2386,1,324032,1,332.9395,329.2739,-160.3697,12.68544,42.44833
1552.655,26.26997,1,324615,1,540.2644,291.1897,-153.3959,11.5823,38.72742
8299.184,81.51428,1,325411,3,313.7943,305.1147,-135.9402,4.436936,14.25129
1770.39,25.72449,1,324840,1,342.5165,306.5244,-112.3577,10.12022,34.10223
3174.154,27.65133,1,325410,1,321.8573,264.2794,-179.282,7.409516,22.67085
45057.92,375.291,1,327850,15,540.438,279.6011,-80.41225,1.79002,5.596945
1218.899,24.64799,1,326425,1,581.6463,283.9386,-23.05936,12.88038,43.20158
2696.648,24.45181,1,327181,1,533.5013,284.4389,-137.4054,7.694643,24.66299
3242.217,24.57159,1,327234,1,521.129,276.7084,-39.28649,6.556597,20.15949
1571.028,25.32891,1,327848,1,573.7075,284.6484,-138.1907,11.19244,37.99327
10034.08,108.6919,1,327920,4,308.2629,272.2144,-144.5577,4.145292,13.2695
9254.654,73.84789,1,328737,3,449.472,191.7244,-129.6305,4.0446,12.81793
3181.337,24.97302,1,328735,1,433.1975,197.2312,-140.9369,6.958287,21.96738
2081.669,24.55788,1,328934,1,331.328,327.9219,-178.5442,9.612315,30.20621
9112.983,73.80585,1,328998,3,563.8934,132.0873,-78.72914,3.908845,12.09047
1519.057,24.01894,1,329175,1,531.4462,153.7874,-65.63315,10.90513,36.41988
19527.78,243.7285,1,329247,10,299.4069,255.3983,-115.8451,2.957321,9.708199
1751.708,25.63902,1,329242,1,282.5133,249.0511,-165.7732,10.75852,34.8236
3268.962,34.38286,1,329277,1,512.1767,274.7339,-83.21271,6.914281,22.44903
14795.79,99.22681,1,329804,4,571.4984,140.8673,-75.40085,2.984533,9.079432
14341.63,160.8955,1,329824,6,371.7438,189.6116,-178.8881,3.638042,11.36356
2343.868,25.95776,1,329912,1,333.8464,328.2842,-147.4499,8.609582,27.93764
7607.542,92.14358,1,330149,3,516.7367,179.7937,-49.85279,4.604551,14.75458
2571.906,27.56548,1,330470,1,362.184,284.4469,-130.3372,8.05857,26.27788
5775.31,48.14044,1,330586,2,351.6508,172.0433,-131.2008,5.158873,16.45229
3183.883,22.84994,1,331073,1,579.9052,191.4256,-83.34854,6.602324,20.70975
13216.75,122.4509,1,331170,5,309.7681,212.608,-142.2942,3.510506,11.1871
3287.794,23.56077,1,332170,1,504.6217,277.1337,-60.21921,6.455698,19.95088
6742.465,75.33715,1,332704,3,340.2757,181.0538,-148.639,5.066641,16.2993
2895.417,25.67822,1,332702,1,345.5005,168.063,-158.1983,7.560863,23.72379
2620.816,24.56988,1,332775,1,350.7437,294.292,-158.2424,8.024519,25.25982
